,Unnamed: 0,TWEET,SCORE,SENTIMENT_LABEL,CALC_SCORE,CALC_SENTIMENT_LABEL
7710,7710,harri sohail 2 chokay dekhnay liy awaam bc ussko team main rakhna chahti classi shot khelta nan,0,negative,0.0,neutral
7711,7711,jee jeen vajah tuba jais jee,2,positive,0.0,neutral
7712,7712,hindu sir sharm doob mro hate messag failan band kro ghatna purani chuki nan,0,negative,-3.0,negative
7713,7713,lagta geo sy paisi deni band kardiy nan,1,neutral,0.0,neutral
7714,7714,hospit tumhr baap teen bar wazeer azam rehn bad walay halat bata hy besharam aurat nan,0,negative,-3.0,negative
7715,7715,ashish incred grate took time leav us note striv,2,positive,0.0,neutral
7716,7716,nesamani enough distract sad love nesamani sun die pray neasamani,2,positive,-0.6,negative
7717,7717,sens jada berogari maar netav chunav haar gay kaam,1,neutral,0.0,neutral
7718,7718,amarind dharam vir gov love care belov god gurunanak dev,2,positive,2.0,positive
7719,7719,mansoor ali woi hn jino app band bajai te phr kbi bulaya nhi ine plzzjjj,0,negative,-2.0,negative
7720,7720,jeet liy sub subhkamnay india win narendra damodar das readi develo,2,positive,3.5,positive
7721,7721,cricket world cup jitega india nan,2,positive,0.0,neutral
7722,7722,1806 say make feel bad look like hindo love nan,2,positive,0.6666666666666666,positive
7723,7723,matlab aik match har peh e pakistan support naak katwa deta har,0,negative,-1.3333333333333333,negative
7724,7724,bahana mat rendyk pill sale tu pakka hanuman haramka jana,0,negative,0.0,neutral
7725,7725,farook8 hanaaaaaaa happi budday babyyyy amaz day week month year life love,2,positive,3.0,positive
7726,7726,peh tolo per bolo fake nekta khod wazahat deko nan,2,positive,-3.0,negative
7727,7727,saria maharaj follow count kam isliy hamko attent sir nan,1,neutral,0.0,neutral
7728,7728,thank superstar jaan step done congress done good job nan,2,positive,2.5,positive
7729,7729,love smell air back home dharan nan,2,positive,3.0,positive
7730,7730,forev repeat hindi nation languag india nan,0,negative,0.0,neutral
7731,7731,aurat jaat dusr muslim karela neem chad gyi kyoki padi likhi khud pairo khad,1,neutral,0.0,neutral
7732,7732,best rning sohn satguru bless us sewa sumiran parmarth charno,2,positive,2.5,positive
7733,7733,inshaallah mehnat zaya jayegi dua kart allah khair mamla rakh india,2,positive,3.0,positive
7734,7734,23 ruk jate result aa jane dete sabko pta agr vipak hara evm evm jarur bhoukega nan,0,negative,0.0,neutral
7735,7735,dsscampaignagainstdrugabus papa aj hd entranc exam rehmt acha gy nan,2,positive,2.0,positive
7736,7736,chupa ce jeu jlai saign quand j tai petit alor que j tai super null nan,1,neutral,3.0,positive
7737,7737,meerut sirje citi sewag line liy kuch kijiy meerut sabs gand sahron nan,1,neutral,0.0,neutral
7738,7738,quiri thank much nitin last wali wish bohot special thank nan,2,positive,1.6666666666666667,positive
7739,7739,ohhhh point still stand m protect michael lol one confus app nan,1,neutral,2.0,positive
7740,7740,great piti organ dedic life almost 20 year life unabl confirm nan,1,neutral,3.0,positive
7741,7741,sir miss uhh puri ume jaagi jeeteng sir ag baar yahin ladna odisha,1,neutral,-2.0,negative
7742,7742,nt releaa beauti song heegedoora 99movi sung shreya ghoshal streami,1,neutral,0.0,neutral
7743,7743,bsdk pakistani baap nhi jaan pay mareg tu bsdk thekedar pa,0,negative,-3.25,negative
7744,7744,aa fine nt problem aa charact got use mean gon univers charact nan,1,neutral,0.0,neutral
7745,7745,hahahaha welcom bro rich men nt pose well know,1,neutral,2.0,positive
7746,7746,aag khail ptangon smajh rkha sb anjam dar zaruri nhi shaikh krta,2,positive,-2.5,negative
7747,7747,namaskaar good morn sir aaj sapath li bhut khush lekin sir kuch jais gar,2,positive,3.0,positive
7748,7748,bharat aan baan v shaan hamar pm modiji netritva meh desh swarnim yug agrasar,1,neutral,0.0,neutral
7749,7749,sarwatje wednesday muqabil open speech behatreen lage good express,2,positive,3.0,positive
7750,7750,yadav2005 bjp dongh gundagardi janat media unak sath bas public wahi dikhat,0,negative,2.0,positive
7751,7751,mahajanl medam mahajanl miss kareg aapn jais lok sabha chalaya pyar shanti us,0,negative,0.5,positive
7752,7752,hamen kutta kutti keh dy tw usi marni pohanch jati r snapchat khud kutti banti rehti hn us nan,0,negative,0.0,neutral
7753,7753,uhh r peopl attract rude ass peopl like amaz bf unnecessarili rude girl nan,2,positive,-0.3333333333333333,negative
7754,7754,nay yug shuruwat chuki miya jahan aatankwadiyo mahan kabar,0,negative,3.0,positive
7755,7755,chawlapreeti thanku much papa save us love alot plz paa kal kuch acha usk rela nan,2,positive,2.3333333333333335,positive
7756,7756,congratul sir desh janta 5sal lye asha kiran jagi aps apko tah dil,2,positive,2.0,positive
7757,7757,badhai adarniy public dil chahati kyoki sabko saman dekht sa,2,positive,3.0,positive
7758,7758,kanha batman fan movi,1,neutral,3.0,positive
7759,7759,bada chehra muzaffarpur salter home case main patta chlgaya nan,1,neutral,0.0,neutral
7760,7760,aps apk jeewan inspir hoo agar mujh moka mila aps milna ch,1,neutral,0.0,neutral
7761,7761,still sometim believ job thank josh safran come sooon,2,positive,2.0,positive
7762,7762,kaam man laga beta chowkidar warna tjhse sasta chowkidar le aonga sala,1,neutral,0.0,neutral
7763,7763,qst citi sandwich made yet nan,1,neutral,0.0,neutral
7764,7764,veri exil aaj hamar desh kabilon kami nhi bulki khoj kami,2,positive,-2.0,negative
7765,7765,badhai sir mujh 101 umid sarkaar banegi aapn desh liy,2,positive,3.0,positive
7766,7766,ashok congi jite public sath bjp jite evm chor laat bhaai level bakchodi nan,2,positive,2.0,positive
7767,7767,darshata bjp alli shiv sena unusu prais congress presid congress gen seci nan,1,neutral,0.0,neutral
7768,7768,rajasthan janta badla lena shuru chuka 2 ghant electr nan,1,neutral,0.0,neutral
7769,7769,good morn almighti papa plz bless sewa sumiran parmarth bal bakhshna nan,2,positive,2.5,positive
7770,7770,peg dp remind need bandar nan,1,neutral,0.0,neutral
7771,7771,club still love marta nan,1,neutral,3.0,positive
7772,7772,khan great leader owaisi,1,neutral,3.0,positive
7773,7773,ok samjha musalman saar rapist bas suwaron paida karn seekht,0,negative,-4.0,negative
7774,7774,omg indira nose chhavi kaam aye sorri state affair nan,0,negative,0.0,neutral
7775,7775,rs 426 increas petrol price eidgift eid mubarak pakistan gift ik eidmubarak nan,1,neutral,2.0,positive
7776,7776,rashid abe bhagwa aatankwaadi aaj yahan raja suar sale bheek tumh dete,0,negative,0.0,neutral
7777,7777,agl 5 saal kahin show karn layak bachog tabhi jalti,0,negative,0.0,neutral
7778,7778,trah baten karo mai tree chadh jaunga nan,1,neutral,0.0,neutral
7779,7779,happi birthday gaxa,1,neutral,0.0,neutral
7780,7780,sterlingmedia pleas shabana help good women achhi adakar,2,positive,2.5,positive
7781,7781,doklam jeet real hero think esi liy sushma swaraj jagah free,2,positive,2.0,positive
7782,7782,khud famous karn liy akhtar jan tanqe wais tumko janta tuk nhi,1,neutral,-2.0,negative
7783,7783,mtlb agar bjp jeet rhi hm manl berojgari ni desh kisano halat bht achi,1,neutral,3.0,positive
7784,7784,allah faisla kryga tm even phr v ni keh sktay dozkhi muslim e,0,negative,0.0,neutral
7785,7785,haath gand dekho pata gand haath dekh peecha chhod de,2,positive,0.0,neutral
7786,7786,chootiya 1 nan,0,negative,0.0,neutral
7787,7787,kumarji baaj aaog 2024 fix naam kharab,0,negative,-3.0,negative
7788,7788,status brooo kyoki jalwa alag verma hamr pirya shri shri 100001 baba barfani paarm,1,neutral,0.0,neutral
7789,7789,sir constitu nawada big fan work consti,2,positive,2.0,positive
7790,7790,chep dave free app today nan,1,neutral,1.0,positive
7791,7791,youth energet minist total hand super choic youth awaaz congratul nan,2,positive,3.0,positive
7792,7792,happi birthday el gee bee tea bring back,1,neutral,0.0,neutral
7793,7793,yes shivin fact chao inka pyar badla nan,1,neutral,2.0,positive
7794,7794,galat hamn chor aaj,1,neutral,-3.0,negative
7795,7795,bae good see back vada pav nan,2,positive,3.0,positive
7796,7796,m sorri hiba nawaab wish main aaps miloon aapk photo loon,2,positive,1.0,positive
7797,7797,agar ram izzat kart mandir banwat ram thinana mandir dekat gali kuch post card,0,negative,0.0,neutral
7798,7798,media level high congress karegi jais mahan logo beech itna hate logo fa,0,negative,0.0,neutral
7799,7799,dil wese shakal mjhe pata aesa kch matter krta,2,positive,1.0,positive
7800,7800,jumma tul wida may last jumma ramadan bring peac prosper ameen dua,2,positive,3.0,positive
7801,7801,garib har har mahadev,2,positive,-3.0,negative
7802,7802,amit bhaii 1month 3video shakta kayyy love nepal nan,1,neutral,3.0,positive
7803,7803,japan patrakar imandar jabki yaha nukber beiman chor communa,0,negative,3.0,positive
7804,7804,chawla moka chahiy bs logon bjp burayi karn,2,positive,0.0,neutral
7805,7805,origin gandhi sirf pahnava mukhota pahnn gandhi banta ganhiji,0,negative,0.0,neutral
7806,7806,zinda samadhi logey aaj kal hawan laptien bula baba,1,neutral,0.0,neutral
7807,7807,dme cw ald besharmi sath gate theek hope peopl wi,1,neutral,2.0,positive
7808,7808,chehra ankho samn baar baar aati earli morn dil sukoon,2,positive,0.0,neutral
7809,7809,haramkhor baat karega free karega abe kambakht inko layak bna khud layak bn fr,0,negative,1.0,positive
7810,7810,mam congrat good victori happi new sansad ajj tk mai area sansad,2,positive,3.0,positive
7811,7811,jink sath gangrap vo kha prakash singh report public krv,1,neutral,2.0,positive
7812,7812,india pack full masti mad manmarziyaan movi want miss watch hatk love stori nan,2,positive,0.4,positive
7813,7813,pyaar sonaaaaa babuuuuu krish bhuttttttt pyaar krta jaann raniiiiiiiiiiii,2,positive,3.0,positive
7814,7814,har bar bykea sy bhijwati hun yaar bar bhijwa dugi maro mat nan,1,neutral,-3.0,negative
7815,7815,achcha congress tv debat leti kam kam twitter ganda nan,1,neutral,2.0,positive
7816,7816,malik stat pichlay match bad bohat aa rahay thay ayengay behtar imad khelta us tu,1,neutral,-3.0,negative
7817,7817,aj bad social media nazar aye tw galiyan donga aik khan elawa sub pti walay wohe chor daku lakh lanat nan,0,negative,-3.0,negative
7818,7818,hard one becaus definit ratchet bc m bias oooh d realli l,1,neutral,-1.0,negative
7819,7819,bechara dobara train chadhn darega sad hear news nan,1,neutral,-2.0,negative
7820,7820,dont support fuck ill support like sinc jit nan,0,negative,0.0,neutral
7821,7821,notic salman eye aankho gustakhiya perform 4daystobharat nan,1,neutral,0.0,neutral
7822,7822,dollar chahi opar chala jay jannat ni skta kyn kaafir wazir fawad chaudhri nan,1,neutral,0.0,neutral
7823,7823,one favorit sis love big cricket enthusiast lol bas cie itna stress nah,2,positive,2.3333333333333335,positive
7824,7824,marwaadi roshan roshan meh jcb khudai dekh aaya roshan,1,neutral,0.0,neutral
7825,7825,mani congratul balkrishna award swami ramdevji creat globa nan,1,neutral,3.0,positive
7826,7826,worldof tax bhar rakhi hakl deshdrohi ghotal kiy,0,negative,0.0,neutral
7827,7827,2997 bc madarsachhap maa behen,0,negative,0.0,neutral
7828,7828,yaara eidkaraad kuch hor mangda sirf hor trailer releas day lol eid karaa de 7day nan,1,neutral,3.0,positive
7829,7829,gurjar janta banati bigad deti samajhdar esara kafi jai hind nan,0,negative,3.0,positive
7830,7830,sat bhkti krne next jiwan gadha kutt skta gyan proof shit nan,2,positive,-4.0,negative
7831,7831,muze jitana jitaana jeet gay khush huy,1,neutral,3.0,positive
7832,7832,sir aapn kavi sammelan neta logo dekh suchita kyn paida,1,neutral,0.0,neutral
7833,7833,hansraj total unfit bjp post muslim galt nahin boln bhadkau bhasan dene nan,1,neutral,-2.0,negative
7834,7834,sahi midia sirf 1 desbhakt dikhana baki bjp juda desdrohi,1,neutral,0.0,neutral
7835,7835,dikha muslim nhi nhi dikha unko jitan muslim vote kiy kher agr ais bakw,2,positive,-2.0,negative
7836,7836,bheer gumn walon talash kart unh bas jane dete hn ku bheer hath chor,1,neutral,0.0,neutral
7837,7837,org haiiii aik dunya hy kaisi jawab,1,neutral,0.0,neutral
7838,7838,nandadevi sunandadevi pleas best brave human nanda rani nanda rani paharon rani sabs,2,positive,2.5,positive
7839,7839,want freak wan see free hoooo nan,1,neutral,1.0,positive
7840,7840,allah bank account bhar de nan,2,positive,0.0,neutral
7841,7841,pac javano loksabha chunav sakus sampan karan liy dher sari subhkamnay,2,positive,0.0,neutral
7842,7842,muslim guy enter barber shop barber katwana guy daadi nhi kaat khatna chuka baal kaat de nan,1,neutral,-2.0,negative
7843,7843,main accha behen ro usko pel,0,negative,-3.0,negative
7844,7844,mna right armi chek post hmla kr de siyasat khatm chuki beta nan,1,neutral,0.0,neutral
7845,7845,aaj quantiti tweet zyaada isliy dekh hoge nan,1,neutral,0.0,neutral
7846,7846,sir namaskaar aapk mantri mandal member badhai main aapk saa,2,positive,3.0,positive
7847,7847,hope gone side batsman hope jeetn hope pakvswi nan,1,neutral,2.0,positive
7848,7848,fuck bap jealous hate care nan,0,negative,-1.75,negative
7849,7849,aaj ganga haridwar mai snan karn awsar prapt maa ganga kripa banay rakh har har gang,2,positive,-3.0,negative
7850,7850,pakad le dhandha tri mar le pata chal pade vajpaye practicl spread chao shame nan,1,neutral,-3.0,negative
7851,7851,foot insect pm dont give fli fuck tea seller,1,neutral,-4.0,negative
7852,7852,kal cong media interact krne bola aaj social media lage pade shame,1,neutral,-2.0,negative
7853,7853,inc happi birthday wish good health happi nan,2,positive,2.0,positive
7854,7854,janab allah ny knsa aisa ilm dia apko maloom hojata bagh,0,negative,0.0,neutral
7855,7855,dear rahulgandhi opposit leader ban jayog regard entertain saccha fan,0,negative,1.0,positive
7856,7856,randi khulli ghumna ghoom le duniya dushman mat ban kaam yo dhamm dhamm hori yo fodd degi,0,negative,-2.0,negative
7857,7857,pledgeagainstcorrupt dr saint gurumeet ram rahim singh insaan ask nan,1,neutral,0.0,neutral
7858,7858,rane chalo kushi liy tref der sari subhkamnay badhai,2,positive,3.0,positive
7859,7859,sir apko hardik dil badhai oath sir mai oath dekhna chahta sir mai student,2,positive,3.0,positive
7860,7860,god bless salman app best lucki person app sari umar tarki god bless nan,1,neutral,1.8,positive
7861,7861,popular food india khaao kasam nan,1,neutral,3.0,positive
7862,7862,aukad luna ghum nhi hoge asli aukad cycl vimal,1,neutral,-2.0,negative
7863,7863,found awesom record main mohabbat pagal jaunga smule,1,neutral,0.0,neutral
7864,7864,dear neasamani get well soon onc feel better d love take holiday network flyairasi nan,2,positive,2.3333333333333335,positive
7865,7865,rathe bsdk mammi mamta bano sirf boln jail bhijwa uspar video kyo ba,0,negative,-5.0,negative
7866,7866,indian easi relat taan arjit sad gaan mark bhagwan jaan sharma bete,1,neutral,-2.0,negative
7867,7867,sari subhkamnay nayi jimedari liy baba sakti demeri winti,2,positive,1.0,positive
7868,7868,rabb tuhaanu hor trakki bkshe sir ifda agg vd de rho love sir nan,2,positive,3.0,positive
7869,7869,yes 2050 time aa jayega nan,2,positive,1.0,positive
7870,7870,hate peopl think papansin socm bc post share stuff funni nan,1,neutral,-1.0,negative
7871,7871,tu pagal ar call peac communiti congress presid bail bad unko suppor,2,positive,-3.0,negative
7872,7872,twt love sm luv purpl hair purpl hahahaa fantast today stun alw,2,positive,3.0,positive
7873,7873,bahot bahot badhai,2,positive,3.0,positive
7874,7874,jayegi bechari mallya desh nan,1,neutral,0.0,neutral
7875,7875,acchi acchi video status dekhn liy channel subscrib kare nan,1,neutral,3.0,positive
7876,7876,today 25th silver jubile day 161994 16 2019 news deepak kartik trich time indi nan,1,neutral,0.0,neutral
7877,7877,aapiy bhokn baaj nh aaog khair laat maark bhga parti,0,negative,0.0,neutral
7878,7878,quagmir aaj ubal usk darr gaurav sp chor bjp aa nan,0,negative,-3.0,negative
7879,7879,much love girlfriend hajar care love nan,2,positive,2.6666666666666665,positive
7880,7880,meethi chatni cours last week friend said avoid dirti friend anymo,2,positive,-1.0,negative
7881,7881,tumhar mardi dalil 20 milkar 1 person lad mard barabar lado,0,negative,0.0,neutral
7882,7882,hahahahaha nope get fuck get work tonight day meeeeeeeeeeeeee m close hang,2,positive,-4.0,negative
7883,7883,m 1 best speech pranam,1,neutral,3.0,positive
7884,7884,increasessccgl17vac apk vapa pradhan mantri ban,1,neutral,-2.0,negative
7885,7885,q mang boy girl honest like charact gender nan,1,neutral,2.0,positive
7886,7886,true wais kerta desh andher may dhakeln nipat nan,0,negative,0.0,neutral
7887,7887,khan m sad hear veeruji pass away pleasur privileg work veeruji amaz nan,2,positive,-2.0,negative
7888,7888,congress pata parti gandhi nam chala baki logo puchn,0,negative,0.0,neutral
7889,7889,vand matram awesom represent atul jai maa bharati hindustan jindabad jindaba,2,positive,2.0,positive
7890,7890,khan463 khan zat gali mat dilwao took kr ky mama papa ahsa kr lo agr,0,negative,0.0,neutral
7891,7891,diis chitra veri cute pic nan,2,positive,2.0,positive
7892,7892,sir enjoy school 7440 rs return msg milta delhi guest trs etni salari msg mil,0,negative,2.0,positive
7893,7893,bharat movi promot kapil sharma show jaog sir big fan sir nan,1,neutral,2.0,positive
7894,7894,patrag modiji un rajyo congress zero balanc account khulwaya nan,0,negative,0.0,neutral
7895,7895,happi worldcup2019 day cricketkacrown jeetega,1,neutral,0.0,neutral
7896,7896,oy tc wahayat aurat jisam logon dikha follow back lani wali rape ni sath fuck nan,0,negative,-2.0,negative
7897,7897,tun kita hkomat ch pasa chori ahhh thooouuuu shame nan,0,negative,-2.0,negative
7898,7898,happi birthday babu bhaiya wish healthi life nan,1,neutral,1.0,positive
7899,7899,kal majhab dr sri lanka mai arresat 4000 aurto bachhedani nikal dee islam khi,0,negative,0.0,neutral
7900,7900,wah good ais rahna nan,2,positive,3.0,positive
7901,7901,lifelin love ustaad love jaan sadi tuc jaan baba sda tuhanu khush rkhan e,2,positive,3.0,positive
7902,7902,bakar omg janna nail scene cariakudisyurga nan,2,positive,0.0,neutral
7903,7903,modiji bahuth dhanyavad hamar desh prasid freedom fighter kho aaj generat saamn laan,2,positive,2.0,positive
7904,7904,pehla pehla pehla pyaar soni peh mulakaat god romant song ever creat,2,positive,2.0,positive
7905,7905,great post dean love watch ladi game role fa refere observ j,2,positive,3.0,positive
7906,7906,galat suna chakki kutt baat nhi rhi king world baat nan,1,neutral,-2.5,negative
7907,7907,hahaha appreci talent creativ bro shuruat aag aag dekho nan,1,neutral,3.0,positive
7908,7908,hahaha ok friend thank much effort sorri disturb haha fir secur reason nan,2,positive,1.5,positive
7909,7909,congress jimmedar thehra,1,neutral,0.0,neutral
7910,7910,polic good loot extort innoc pakistani realli happi ranger brought peac karachi nan,1,neutral,3.0,positive
7911,7911,okay read au love think seungmin sent email kinda make sens head,2,positive,3.0,positive
7912,7912,jaan syeda one leav team mns ch,1,neutral,0.0,neutral
7913,7913,wish someon save like nikumbh sir save ishaan awasthi taar zameen made parent realiz muc,2,positive,1.75,positive
7914,7914,sahi purn parmatma kabir parmeshwar yaha satlok lekar jayeng nan,2,positive,0.0,neutral
7915,7915,samandar nab chairman harass ilzamat lagay inquiri karn iltija nan,1,neutral,0.0,neutral
7916,7916,ok ramjan mubarak guy world nan,2,positive,0.0,neutral
7917,7917,pandit hotho pine bat aako pi leng pite kharab sigrat agar mil jao,2,positive,-3.0,negative
7918,7918,awwwie love queen,2,positive,3.0,positive
7919,7919,actual khadi kurta look better bit wrinkl realli wish could reviv khadi uniron shirt,1,neutral,1.5,positive
7920,7920,nhi padta congratul wish happi birthday pak like share twitter kind,2,positive,0.8,positive
7921,7921,tnsn mt le jldi thok deng suwar bdi baat,0,negative,0.0,neutral
7922,7922,jain98 pappu pappu rahega lekin baaki samay bataega sahi hoga desh nan,1,neutral,0.0,neutral
7923,7923,aspir like insha allah nan,2,positive,2.0,positive
7924,7924,dear pm sir hamar lokpriya pm sir badhai sandar tarik elect jitn per mubarak regard nan,2,positive,2.5,positive
7925,7925,happi birthday jao today day everyth like smile big laugh loud nan,2,positive,1.5,positive
7926,7926,mp thank jai hind commitmnt serv hv serv militari famili nan,2,positive,2.0,positive
7927,7927,dub mar jana chaiy apko halat di congress wakt parti ist,0,negative,-4.0,negative
7928,7928,begharaton kami aik dhondho hazar milt shb moka hath jane dena sirf,0,negative,0.0,neutral
7929,7929,jahalat tokray smjhay islam consent concept dia balk rehn samjh ana mindset,0,negative,2.0,positive
7930,7930,siddhuquitpolit siddhu buddhu jayega captainji also want nan,1,neutral,1.0,positive
7931,7931,dhongi baba gayab gay tambu ukhart ukhart kahin wahi tambu,0,negative,0.0,neutral
7932,7932,armi fin also stade de franc prepar concert look beauti see post instagram,2,positive,0.0,neutral
7933,7933,friend post stori smoke alcohol outer mecoool bro inner merukk bc rukk baap,0,negative,0.0,neutral
7934,7934,world cup ni chahiy bus india harana maqsad sha allah,0,negative,0.0,neutral
7935,7935,job achi perform nhi deni mrzi krlo nan,1,neutral,0.5,positive
7936,7936,ghost hahaha good point could ever forgotten nan,1,neutral,1.0,positive
7937,7937,digit tu q bta nan,1,neutral,0.0,neutral
7938,7938,seen kidnap film think almost good watch apharan uphaarun mea,1,neutral,3.0,positive
7939,7939,pk allah karay choooor allah nhi choray ga insallah chooooor imran choooooor nan,0,negative,-2.0,negative
7940,7940,ghulam tu ghulam soch ghulam zindagi maut gulami wali honi tu musalman nai,0,negative,0.0,neutral
7941,7941,predict saint rampal mahan sant bharat janm lega prakritik parivartan kat skta,1,neutral,3.0,positive
7942,7942,phele fake account band kr fir asli account bna fir bolna nan,0,negative,-3.0,negative
7943,7943,nice salllu love eid blockbust movi nan,2,positive,3.0,positive
7944,7944,chutiya kaat saari malai le,1,neutral,-4.0,negative
7945,7945,asifa haq banta maryam tarh asifa baap jail,0,negative,0.0,neutral
7946,7946,offic roop prash04 deepika006 snehal,2,positive,0.0,neutral
7947,7947,dekho madarchod hmare,0,negative,-5.0,negative
7948,7948,jeet hardik badhai hume bharosa desh duniya one aapk netratav aa,2,positive,3.0,positive
7949,7949,baat samajh lo baat chaht reht hindu musalman sath keht,0,negative,2.0,positive
7950,7950,derasachasauda gud mrng saiyan pleas bless everyon maximum sewa simran parmarth,2,positive,2.0,positive
7951,7951,zoya khan 786 isk kehn matlab 5 saal bewaqoof uns kuch,0,negative,0.0,neutral
7952,7952,west bengal lad mar vote dene jatey hamar rajya vote pratishat sabs jyada rehta,1,neutral,-4.0,negative
7953,7953,bharat yashasvi lokpriya pradhanmantri manya shri narendra bar pune pradha,1,neutral,2.0,positive
7954,7954,jii bnd kro twitter choro mobil jumi nmaz prh aao jummahmubarak nan,2,positive,0.0,neutral
7955,7955,happi birthday awo broniahuof dowuona wish veri best nan,2,positive,2.0,positive
7956,7956,good luck kick european tour today,2,positive,3.0,positive
7957,7957,tema persevera el tu dio est en medio de ti valient salvador alegra goza contigo te renueva nan,1,neutral,0.0,neutral
7958,7958,heheh may god strike togeth today nan,1,neutral,0.0,neutral
7959,7959,purani parti branch even indira congress sonia congress noth,1,neutral,0.0,neutral
7960,7960,sweet thank soo much awaaz ghai nan,2,positive,2.0,positive
7961,7961,pion ari wah ex fact bari mjhi bhii aaj ptaa chlaa uh made day nan,1,neutral,0.0,neutral
7962,7962,love avneil nt wear clich colour look beauti colour outfit,2,positive,3.0,positive
7963,7963,thefilm,1,neutral,0.0,neutral
7964,7964,xx dekha meni cigarett wajha sy weak zaroor hn lekin itni jldi marti nan,1,neutral,-2.0,negative
7965,7965,argu pubg kay sath tik tok band jay socho sakoon nan,2,positive,2.0,positive
7966,7966,mohad marn lage logo wajah desh chunaw karwan pade pm te hame dikkat nh,2,positive,0.0,neutral
7967,7967,best option niyen awa niyen nan,2,positive,3.0,positive
7968,7968,apc inaugur day great time catch illustri peopl nan,2,positive,3.0,positive
7969,7969,yaa afcos jitega bro becoes india best teem world nan,2,positive,3.0,positive
7970,7970,love salman sir movi bharat zarur dekhungi plz sir sapna aaps milna plz,2,positive,3.0,positive
7971,7971,unh kam samajhn bhool mat intern communiti dainik jagran padta,2,positive,0.0,neutral
7972,7972,jais samjwadi likha jaata samajwad naam cheez sirf sirf jaat,1,neutral,0.0,neutral
7973,7973,baat batao anchor chaploosi use chainal malik nikal,1,neutral,0.0,neutral
7974,7974,greatest pain come love love someon never aisa main sochta nan,1,neutral,1.75,positive
7975,7975,awaaz shail sir good job nice inform old market yad aa nice one nan,2,positive,3.0,positive
7976,7976,rahul gandhi suport 70 saal sidha,1,neutral,0.0,neutral
7977,7977,7 hour electr fuck everi singl one vote tabde fuck chootiya tabde chootiya kaptaan nan,1,neutral,-4.0,negative
7978,7978,tu zindagi one beauti song jidhar main dekhoon udh,2,positive,0.0,neutral
7979,7979,gaali sunta deta bsdk,0,negative,-5.0,negative
7980,7980,kaash aisa darshan raval saye quadri offici remix video,1,neutral,0.0,neutral
7981,7981,chodo tu jayegaa debat sorri arguement nan,1,neutral,0.0,neutral
7982,7982,vs ram hamar bhagwan kams kam appreci tweet uska polit use band kardo nan,0,negative,0.0,neutral
7983,7983,aj kal uski bat nhe puran time bat aj kal school coll,1,neutral,0.0,neutral
7984,7984,captain sabka din ayga nan,2,positive,0.0,neutral
7985,7985,nayi sarkar ban chuki lakin karegi sawaal kyoki desh economi good per sawaar job,1,neutral,0.5,positive
7986,7986,kaam ara cpi ml 1995 garibo hatiyat de unko bhukha nan,1,neutral,0.0,neutral
7987,7987,logo crush nakhr krtey han hamar best friend nakhr khatam nhi nan,1,neutral,0.0,neutral
7988,7988,sir 0hke tay jeeto gay badhai vha janta nirash mat,2,positive,0.0,neutral
7989,7989,sochu itni punjabi overdos nan,1,neutral,0.0,neutral
7990,7990,teeno parti elect bhut phle decis lena spli aaj anchor channel bjp paid channel nan,1,neutral,0.0,neutral
7991,7991,love bro laakh takk baat kahi nan,2,positive,3.0,positive
7992,7992,kejri also recd invit pm ceremoni excit chutiya haath jhaadu thammanewaal nan,0,negative,-4.0,negative
7993,7993,fulu liter best ever,1,neutral,3.0,positive
7994,7994,hiro pleas hold oke m sorri inter fan ca nt vote pleas knet make boy debut nan,1,neutral,3.0,positive
7995,7995,haar malum pad jata tab evm topic uthalet wow well done question bjp uthaya vi,1,neutral,4.0,positive
7996,7996,mansoor ali firdouspti owr mansoor ali thori sharam laitay koo kyaa zarorat share karnay kee,0,negative,1.0,positive
7997,7997,rohit waqt congr tarafdari kyo krta congr ashutosh payment,0,negative,0.0,neutral
7998,7998,tumh lgta hums mohabbat nhi dil darwaza humn khud band rkha kholeng,0,negative,0.5,positive
7999,7999,pandey1 barabar chahiy gandi khan famili jitega nan,0,negative,0.0,neutral
8000,8000,har jeet jeet appki har haar haar haar jeet sabs badi haa,2,positive,0.6,positive
8001,8001,jhut felat sirf 11 scientist death murder,0,negative,-2.0,negative
8002,8002,tu kunal gaandu kaamra tune galat panga le swami band banayeng nan,0,negative,-3.0,negative
8003,8003,narendra take oath prime minist jai hind vand mataram,2,positive,0.0,neutral
8004,8004,mujh samajh arha chal kia hy twitter dekhn dil nan,1,neutral,0.0,neutral
8005,8005,sala jimmedari ghar patni kahna mane nan,0,negative,1.0,positive
8006,8006,much expect mediocr porn writer raat bhabhi neighbour stori likhta nan,0,negative,0.0,neutral
8007,8007,muslim youth attack hindus chant jsr latest exampl congress sleeper cell activ nan,2,positive,-1.0,negative
8008,8008,ahhhh sweet sa akong classmat si michell nangumusta sya akoa feel special hahahahahahahahahaha charoot lang nan,2,positive,2.0,positive
8009,8009,mehta,1,neutral,0.0,neutral
8010,8010,warrior twitter account band kark bhag jayengi nan,2,positive,0.0,neutral
8011,8011,haa yaad thank much swwet nan,2,positive,2.0,positive
8012,8012,sir apk bina commetri maza ata akashvani star sport india nan,1,neutral,3.0,positive
8013,8013,pmo good morn binti facbook unk liy din raat lage,2,positive,3.0,positive
8014,8014,yeeess hehe awwwie thank uuuu suree let friend nan,2,positive,2.0,positive
8015,8015,halat khilon bech layak v tri see within nan,0,negative,0.0,neutral
